id,account_status_active__c,accountid__c,billingcity,billingcountry,billingpostalcode,billingstate,billingstreet,createddate,customer_type__c,friday_gate_hours__c,gate_hours_count__c,gate_receiving_hours__c,industry,lastmodifieddate,name,non_medicated_yard__c,one_way_miles__c,ownerid,ownership,package_type__c,parentid,payment_term_discount__c,payment_term_discount_prepaid__c,phone,plant_auto_check_out_distance_threshold__c,plant_checkin_time_threshold__c,plant_checkin_time_threshold_too_late__c,plant_checkinout_distance_threshold__c,plant_geolocation__latitude__s,plant_geolocation__longitude__s,plant_loading_time__c,plant_staging_time__c,ports_point_of_entry__c,ports_points_of_entry_country__c,primary_cattle_milk_rm_tool__c,primary_feed_rm_tool__c,primary_rcm__c,primary_round_trip_time__c,primary_service_from_plant__c,rating,receives_multiple_products__c,receiving_hours_24x7__c,recordtypeid,region__c,rm_complete__c,roughage_added_through_box__c,satisfied_w_current_rm__c,saturday_gate_hours__c,scale_instructions__c,service_from_locations__c,shipping_zone__c,shippingcity,shippingcountry,shippingpostalcode,shippingstate,shippingstreet,sic,site,starter_ingredient_cost_bmb__c,starter_ingredient_units__c,starter_ration_storage__c,storage_capacity_st__c,sunday_gate_hours__c,systemmodstamp,thursday_gate_hours__c,tickersymbol,truck_access__c,truck_has_100_ft_turning_radius__c,tuesday_gate_hours__c,type,typical_length_of_rm_months__c,uses_risk_management__c,vox_carrier_id__c,vox_name__c,vox_owner_shipto_id__c,vox_parent_id__c,vox_site_id__c,website,wednesday_gate_hours__c,weights_required__c,who_responsible_for_rm__c,width_of_entrance_off_highway_county_roa__c,x1_measure_of_performance__c,yard_conditions__c
001d000000JTa8MAAT,TRUE,001d000000JTa8MAAT,Dimmitt,USA,79027,TX,PO Box 547,10/2/2012 20:57,,1,7,,Beef,12/19/2018 14:00,"Rogers & Sons, Ltd.",FALSE,33,005d0000002XDf7AAG,,,0010V00002LyqnrQAB,2,,(806) 647-3448,,,,,,,,,,,,,005d0000003ZhV9AAK,2.7,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,1,,,6,Dimmitt,USA,79027,TX,2065 FM 1055,,,,,,,1,12/19/2018 14:00,1,,100611,FALSE,1,Ship-To,,,,,1.00473E+11,100473,100611,,1,TRUE,,,,
001d000000JTa9rAAD,TRUE,001d000000JTa9rAAD,Paynesville,USA,56362-9740,MN,26162 240th Street,10/2/2012 20:57,,0,0,,Dairy,11/12/2018 20:13,Evergreen Acres Dairy LLC,FALSE,131,0050V000006LjgyQAC,,,0010V00002LyMHRQA3,2,,(320) 980-7323,,,,,,,,,,,,,005d0000003FCyNAAW,7.32,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,18,Paynesville,USA,56362-9740,MN,26162 240th Street,,,,,,,0,11/12/2018 20:13,0,,,FALSE,0,Ship-To,,,,,1.00439E+11,100439,100544,,0,FALSE,,,,
001d000000UDzmtAAD,TRUE,001d000000UDzmt,York,USA,17405,PA,1060 Roosevelt Avenue,11/30/2012 15:40,Distributor,0,0,,Feed Mill,9/6/2018 15:28,"York Ag Products, Inc.",FALSE,,005d0000000bw8LAAQ,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,012d0000000OccgAAC,,0,,,0,,,,,,,,,,,,,,,0,9/6/2018 15:28,0,,,FALSE,0,Owner,,,,,,,,,0,FALSE,,,,
001d000000VjMkuAAF,TRUE,001d000000VjMku,New Albany,USA,43054-9317,OH,6050 Harlem Road,1/11/2013 22:11,,0,0,,Feed Mill,9/6/2018 15:28,Latshaw Apiaries LLC,FALSE,,005d0000000bw85AAA,,,,,,(614) 202-7523,,,,,,,,,,,,,,,,,FALSE,FALSE,012d0000000OccgAAC,North America,0,,,0,,,,Dresden,USA,43821-9301,OH,16 E 7TH ST,,,,,,,0,9/6/2018 15:28,0,,,FALSE,0,Owner,,,,,,,,,0,FALSE,,,,
001d00000102KubAAE,TRUE,001d00000102KubAAE,Dumas,USA,79029,TX,5537 FM 281,5/24/2013 14:59,Multiple Location,1,7,,Dairy,12/19/2018 13:41,Faria Brothers - Heifer,FALSE,28,005d0000004pnQ7AAI,,,001d000001wbwkYAAQ,2,,(806) 930-4354,,,,,,,,,,,,,005d0000003FCyNAAW,2.52,,,FALSE,TRUE,012d0000000OFTVAA4,Texas,0,,,1,,,5,Dumas,USA,79029,TX,5537 FM 281,,,,,,,1,12/19/2018 13:41,1,,,FALSE,1,Ship-To,,,,,1.00083E+11,100083,100555,,1,TRUE,,,,
001d000001HgMbwAAF,TRUE,001d000001HgMbw,Edgewater,USA,7020,NJ,"725 River Road, Suite 32-283",7/22/2013 19:04,,0,0,,Combination,9/6/2018 15:28,International Protein LLC,FALSE,,005d0000002Y1ZoAAK,,Bulk,,,,(201) 224-3700,,,,,,,,,,,,,,,,,FALSE,FALSE,012d0000000OccgAAC,,0,,,0,,"Kearney - New Orleans, LA",,Panama City,PAN,,PAN,,,,,,,,0,9/6/2018 15:28,0,,,FALSE,0,Owner/Ship-To,,,,,,,,,0,FALSE,,,,
001d000001JAaGLAA1,TRUE,001d000001JAaGL,College Station,USA,77842-3069,TX,PO BOX 30069,8/16/2013 17:08,Multiple Location,0,0,,Pet Food,9/6/2018 15:28,Nutro Products Inc.,FALSE,,005d0000000bw85AAA,,,001d0000011TTMoAAO,,,(615) 807-4577,,,,,,,,,,,,,,,,,FALSE,FALSE,012d0000000OccgAAC,North America,0,,,0,,"AGT - Minot, ND",,Victorville,USA,92395-7789,CA,13243 Nutra Way,,,,,,,0,9/6/2018 15:28,0,,,FALSE,0,Ship-To,,,,,,,,,0,FALSE,,,,
001d000001Rl9UPAAZ,TRUE,001d000001Rl9UPAAZ,Seneca,USA,66425,KS,604 Nemaha,12/30/2013 21:32,Multiple Location,0,0,,Pet Food,11/26/2018 19:48,Fairview Mills LP-Seneca,FALSE,,005d0000000bw8LAAQ,,,0010V00002NHyOEQA1,,,(785) 336-2148,,,,,,,,,,,,,,,,,FALSE,FALSE,012d0000000OccgAAC,North America,0,,,0,,,,Seneca,USA,66538,KS,32 S 6th St,,,,,,,0,11/26/2018 19:48,0,,,FALSE,0,Ship-To,,,,,,,,,0,FALSE,,,,
001d000001T4M4zAAF,TRUE,001d000001T4M4zAAF,Spearman,USA,79081,TX,PO Box 339,1/29/2014 20:10,,1,7,07:00-17:00 Mon-Fri 07:00-12:00 Sat,Beef,12/19/2018 10:47,Spearman Feeders LTD,FALSE,90,005d0000000bw81AAA,,,0010V00002LydheQAB,2,,(806) 659-2577,,,,,,,,,,,,,005d0000004ZwZpAAK,4.77,,,TRUE,FALSE,012d0000000OFTVAA4,Texas,0,,,1,,,10,Spearman,USA,79081,TX,10625 County Road S,,,,,,,1,12/19/2018 10:47,1,,,FALSE,1,Ship-To,,,,,1.00454E+11,100454,100580,,1,TRUE,,,,
001d000001XtjhPAAR,TRUE,001d000001XtjhPAAR,Friona,USA,79035,TX,PO Box 844,5/13/2014 14:19,,0,0,,Dairy,10/25/2018 12:13,Leslies Dairy,FALSE,,0050V000006pttIQAQ,,,,,,(806) 265-3473,,,,,,,,,,,,,005d0000003FCyNAAW,,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,0,,,,Friona,USA,79035,TX,1975 CR 14,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,100521,100521,,,0,FALSE,,,,
001d000001c7bwUAAQ,TRUE,001d000001c7bwU,OWATONNA,USA,55060-2872,MN,800 24TH AVE NW,8/22/2014 16:00,,0,0,,Pet Food,9/6/2018 15:28,Pro-Pet LLC,FALSE,,005d0000000bw85AAA,,,001d000000HZQJaAAP,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,012d0000000OccgAAC,North America,0,,,0,,,,OWATONNA,USA,55060-2872,MN,800 24TH AVE NW,,,,,,,0,9/6/2018 15:28,0,,,FALSE,0,Ship-To,,,,,,,,,0,FALSE,,,,
001d000001c7c0lAAA,TRUE,001d000001c7c0l,Frontenac,USA,66763-0943,KS,PO BOX 943,8/22/2014 16:07,,0,0,,Pet Food,9/6/2018 15:28,Triple-T Foods incorporated,FALSE,,005d0000000bw8LAAQ,,,001d0000011SkUDAA0,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,012d0000000OccgAAC,North America,0,,,0,,"Cargill - Blair, NE",,Frontenac,USA,66763-8136,KS,1601 W MCKAY ST,,,,,,,0,9/6/2018 15:28,0,,,FALSE,0,Ship-To,,,,,,,,,0,FALSE,,,,
001d000001c7c5lAAA,TRUE,001d000001c7c5l,HAZLE TOWNSHIP,USA,18202-9720,PA,1111 N PARK DR,8/22/2014 16:15,,0,0,,Pet Food,9/6/2018 15:28,Vita-Line Products Inc,FALSE,,005d0000000bw8LAAQ,,,001d000000GxX3ZAAV,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,012d0000000OccgAAC,North America,0,,,0,,"Butler Milling - Butler, MO",,HAZLE TOWNSHIP,USA,18202-9720,PA,1111 N PARK DR,,,,,,,0,9/6/2018 15:28,0,,,FALSE,0,Ship-To,,,,,,,,,0,FALSE,,,,
001d000001c7uZvAAI,TRUE,001d000001c7uZv,JOPLIN,USA,64804-7966,MO,8101 E 32ND ST,8/25/2014 14:40,,0,0,,Pet Food,9/6/2018 15:28,Heartland Pet Food MFG,FALSE,,005d0000000bw85AAA,,,,,,(417) 623-1325,,,,,,,,,,,,,,,,,FALSE,FALSE,012d0000000OccgAAC,North America,0,,,0,,"AGT - Minot, ND",,JOPLIN,USA,64804-7966,MO,8101 E 32ND ST,,,,,,,0,9/6/2018 15:28,0,,,FALSE,0,Owner/Ship-To,,,,,,,,,0,FALSE,,,,
001d000001cvCSdAAM,TRUE,001d000001cvCSd,Frontenac,USA,66763-0943,KS,PO BOX 943,9/5/2014 16:15,,0,0,,Pet Food,9/6/2018 15:28,Butler Milling,FALSE,,005d0000000bw8LAAQ,,,001d0000011SkUDAA0,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,012d0000000OccgAAC,North America,0,,,0,,,,Butler,USA,64730-9389,MO,707 Rice Road,,,,,,,0,9/6/2018 15:28,0,,,FALSE,0,Ship-To,,,,,,,,,0,FALSE,,,,
001d000001cvCj1AAE,TRUE,001d000001cvCj1AAE,College Station,USA,77842-3069,TX,PO BOX 30069,9/5/2014 16:45,,0,0,,Pet Food,11/26/2018 20:16,Mars Petcare-Fairview Mills LP,FALSE,,005d0000000bw85AAA,,,001d0000011TTMoAAO,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,012d0000000OccgAAC,North America,0,,,0,,"AGT - Minot, ND",,Anderson,USA,64831-8486,MO,701 S HIGHWAY 59,,,,,,,0,11/26/2018 20:16,0,,,FALSE,0,Ship-To,,,,,,,,,0,FALSE,,,,
001d000001cvoUeAAI,TRUE,001d000001cvoUe,Meta,USA,65058-0156,MO,PO BOX 156,9/9/2014 14:48,,0,0,,Pet Food,9/6/2018 15:28,Diamond Pet Food Processor,FALSE,,005d0000000bw85AAA,,,001d000000y3fCtAAI,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,012d0000000OccgAAC,North America,0,,,0,,"AGT - Minot, ND",,Lathrup,USA,95330-9724,CA,250 Roth Road,,,,,,,0,9/6/2018 15:28,0,,,FALSE,0,Ship-To,,,,,,,,,0,FALSE,,,,
001d000001cvoYlAAI,TRUE,001d000001cvoYl,Meta,USA,65058,MO,PO BOX 156,9/9/2014 14:53,,0,0,,Pet Food,9/6/2018 15:28,Diamond Pet Foods,FALSE,,005d0000000bw85AAA,,,001d000000y3fCtAAI,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,012d0000000OccgAAC,North America,0,,,0,,"AGT - Minot, ND",,Meta,USA,65058,MO,Highway B,,,,,,,0,9/6/2018 15:28,0,,,FALSE,0,Ship-To,,,,,,,,,0,FALSE,,,,
001d000001cvocYAAQ,TRUE,001d000001cvocY,Gaston,USA,65058-0156,MO,PO Box 156,9/9/2014 14:56,,0,0,,Pet Food,9/6/2018 15:28,Diamond Pet Foods,FALSE,,005d0000000bw85AAA,,,001d000001cvoYlAAI,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,012d0000000OccgAAC,North America,0,,,0,,"AGT - Minot, ND",,Gaston,USA,29053-9168,SC,100 Woodtrail Drive,,,,,,,0,9/6/2018 15:28,0,,,FALSE,0,Ship-To,,,,,,,,,0,FALSE,,,,
001d000001cvofDAAQ,TRUE,001d000001cvofD,Meta,USA,65058-0156,MO,PO Box 156,9/9/2014 14:58,,0,0,,Pet Food,9/6/2018 15:28,Diamond Pet Foods,FALSE,,005d0000000bw85AAA,,,001d000001cvoYlAAI,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,012d0000000OccgAAC,North America,0,,,0,,"AGT - Minot, ND",,Ripon,USA,95366-2784,CA,942 S STOCKTON AVE,,,,,,,0,9/6/2018 15:28,0,,,FALSE,0,Ship-To,,,,,,,,,0,FALSE,,,,
001d000001gvfZ7AAI,TRUE,001d000001gvfZ7,Fenton,USA,63026,MO,PO Box 26377,12/19/2014 20:25,,0,0,,Pet Food,9/6/2018 15:28,International Ingredient,FALSE,,005d0000000bw8LAAQ,,,001d000000GxX3pAAF,,,(715) 538-1519,,,,,,,,,,,,,,,,,FALSE,FALSE,012d0000000OccgAAC,North America,0,,,0,,"Cargill - Blair, NE",,Whitehall,USA,54773,WI,36353 West Street,,,,,,,0,9/6/2018 15:28,0,,,FALSE,0,Ship-To,,,,,,,,,0,FALSE,,,,
001d000001j55rjAAA,TRUE,001d000001j55rjAAA,Nodaway,USA,50857,IA,2320 Birch Avenue,3/5/2015 17:39,,0,0,,Beef,12/12/2018 17:44,New Balance Commodties Inc,FALSE,,0050V000006LkI9QAK,,,,,,(712) 785-3766,,,,,,,,,,,,,0050V000006x79IQAQ,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Nodaway,USA,50857,IA,2320 Birch Avenue,,,,,,,0,12/12/2018 17:44,0,,,FALSE,0,Owner,,,,,100469,100469,,,0,FALSE,,,,
001d000001k03MPAAY,TRUE,001d000001k03MP,Sausalito,USA,94965,CA,350 Harbor Drive,4/9/2015 13:49,,0,0,,Pet Food,9/6/2018 15:28,Dr. Don's Fishfood,FALSE,,005d0000000bw85AAA,,,001d000001k03JfAAI,,,(360) 581-5118,,,,,,,,,,,,,,,,,FALSE,FALSE,012d0000000OccgAAC,North America,0,,,0,,"AGT - Minot, ND",,Hoquiam,USA,98550,WA,1246 5th St.,,,,,,,0,9/6/2018 15:28,0,,,FALSE,0,Ship-To,,,,,,,,,0,FALSE,,,,
001d000001l4SF5AAM,TRUE,001d000001l4SF5AAM,Carroll,USA,51401,IA,17671 Hawthorne Avenue,4/30/2015 20:47,,1,7,,Beef,12/19/2018 10:47,Ken Venner Feedlot,FALSE,80,0050V000006LkI9QAK,,,0010V00002Lx7FaQAJ,2,,(712) 830-5355,,,,,,,,,,,,,005d0000003DvSrAAK,5.06,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,1,,,11,Arcadia,USA,51430,IA,17179 Granite Avenue,,,,,,,1,12/19/2018 10:47,1,,,FALSE,1,Ship-To,,,,,1.00478E+11,100478,100616,,1,FALSE,,,,
001d000001pvabaAAA,TRUE,001d000001pvabaAAA,Hedley,USA,79237,TX,3900 CR 23,8/6/2015 18:40,,1,7,,Beef,12/19/2018 14:05,CanTex Feeders LP,FALSE,157,005d0000002XDf7AAG,,,0010V00002LyqmtQAB,2,,(806) 856-5984,,,,,,,,,,,,,005d0000004ZwZpAAK,7.21,,,TRUE,FALSE,012d0000000OFTVAA4,Texas,0,,,1,,,14,Hedley,USA,79237,TX,3900 CR 23,,,,,,,1,12/19/2018 14:05,1,,,FALSE,1,Ship-To,,,,,1.0048E+11,100480,100620,,1,TRUE,,,,
001d000001sQNU9AAO,TRUE,001d000001sQNU9AAO,Dumas,USA,79029,TX,5537 FM 281,9/23/2015 18:58,,1,7,,Dairy,12/19/2018 13:49,Faria Southside 1,FALSE,42,005d0000004pnQ7AAI,,,001d000001wbwkYAAQ,2,,(806) 966-3694,,,,,,,,,,,,,005d0000003FCyNAAW,3.03,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,1,,,6,Hart,USA,79043,TX,2635 CR 521,,,,,,,1,12/19/2018 13:49,1,,,FALSE,1,Ship-To,,,,,1.00083E+11,100083,100628,,1,TRUE,,,,
001d000001sRe03AAC,TRUE,001d000001sRe03,Shell Rock,USA,50670,Iowa,21810 Logistics Park Dr,10/1/2015 16:50,Multiple Location,0,0,,Feed Mill,9/6/2018 15:28,Zinpro Corporation,FALSE,,005d0000000bw8LAAQ,,,001d000000GxX55AAF,,,(651) 674-0782,,,,,,,,,,,,,,,,,FALSE,FALSE,012d0000000OccgAAC,North America,0,,,0,,"Cargill - Blair, NE",,Shell Rock,USA,50670,Iowa,21810 Logistics Park Dr,,,,,,,0,9/6/2018 15:28,0,,,FALSE,0,Ship-To,,,,,,,,www.zinpro.com,0,FALSE,,,,
001d000001toWi4AAE,TRUE,001d000001toWi4,York,USA,17405,PA,1060 Roosevelt Avenue,11/10/2015 22:13,Distributor,0,0,,Feed Mill,9/6/2018 15:28,Clark's Feed Mills,FALSE,,005d0000000bw8LAAQ,,,001d000000UDzmtAAD,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,012d0000000OccgAAC,North America,0,,,0,,"Schmual - Kansas City, MO",,Shamokin,USA,17872,PA,6565 State Route 61 North,,,,,,,0,9/6/2018 15:28,0,,,FALSE,0,Ship-To,,,,,,,,,0,FALSE,,,,
001d000001wwiCbAAI,TRUE,001d000001wwiCbAAI,Centrailia,USA,66415,KS,433 State Highway 9,2/9/2016 21:10,,1,7,,Dairy,12/19/2018 10:47,Daryl & Craig Deters,FALSE,147,0050V000006LkI4QAK,,,0010V00002LxunYQAR,2,,(785) 562-8307,3000,30,,500,,,,,,,,,005d0000003DvRUAA0,8.03,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,1,,,18,Centralia,USA,66415,KS,433 State Highway 9,,,,,,,1,12/19/2018 10:47,1,,,FALSE,1,Ship-To,,,,,1.00492E+11,100492,100638,,1,FALSE,,,,
001d000001zk65kAAA,TRUE,001d000001zk65kAAA,Amarillo,USA,79116,TX,"PO Box 3050
2209 W 7th St, Ste 200",3/23/2016 16:24,,1,7,,Beef,12/19/2018 10:47,Wilhite Cattle,FALSE,40,005d0000002XDf7AAG,,,001d000000GxWu5AAF,3,3,,3000,30,,500,,,,,,,,,005d0000003ZhV9AAK,2.95,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,1,,,7,Hereford,,79045,TX,4147 US Highway 60,,,,,,,1,12/19/2018 10:47,1,,,FALSE,1,Ship-To,,,,,50028100640,50028,100640,,1,FALSE,,,,
001d00000227uUiAAI,TRUE,001d00000227uUiAAI,Amarillo,USA,79116,TX,PO Box 3050,5/27/2016 16:37,,1,7,,Beef,12/19/2018 10:47,Kabil Cattle,FALSE,28,005d0000002XDf7AAG,,,001d000000GxWu5AAF,3,3,(806) 753-7453,3000,30,,500,,,,,,,,,005d0000003ZhV9AAK,2.52,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,1,,,5,Dalhart,USA,79022,TX,4650 Conlen Lane,,,,,,,1,12/19/2018 10:47,1,,,FALSE,1,Ship-To,,,,,50028100643,50028,100643,,1,TRUE,,,,
001d0000026wgrvAAA,TRUE,001d0000026wgrvAAA,Amarillo,USA,79105,TX,"500 S Taylor
Suite 601
PO Box 15568",10/20/2016 18:26,,1,7,,Beef,12/19/2018 14:38,Dalhart Cattle Feeders,FALSE,16,005d0000002XDf7AAG,,,001d000000GxWu0AAF,2,,(806) 679-4268,3000,30,,500,,,0.25,0.5,,,,,005d0000004ZwZpAAK,2.08,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,1,"Unattended Version - Weigh in 
1) Truck # - type in truck # 
2) Press Enter 
3) Customer: CAR3 (for Cargill SweetBran) 
4) Press Enter 
5) Material: Type in: SWEETBRAN 
6) Press Enter 
7) Origin Ticket #: Type origin ticket number Origin Wgt - Y 
8) Origin Weight: Type origin ticket new weight 
9) Press Enter 
10) Sign your name 
Weigh out 
1) Truck #: Type in truck # 
2) Press Enter 
3) Origin Weight - Y 
4) Wait 
5) Ticket will print 
6) Take one copy of ticket and leave other with your origin BOL ticket",,4,Dalhart,USA,79022,TX,2795 US Hwy 54 W,,,,,,,1,12/19/2018 14:38,1,,,FALSE,1,Ship-To,,,,,50006100651,50006,100651,,1,TRUE,,,,
001d000002AHq4dAAD,TRUE,001d000002AHq4d,Meadville,USA,16335-3644,PA,18746 Mill St,2/1/2017 20:40,,0,0,,Pet Food,9/6/2018 15:28,Simmons South Warehouse,FALSE,,005d0000000bw8LAAQ,,,001d0000011SkUDAA0,,,,3000,30,,500,,,0.25,0.5,,,,,,,,,FALSE,FALSE,012d0000000OccgAAC,North America,0,,,0,,"Cargill - Blair, NE;Cargill - Dayton, OH;Butler Milling - Butler, MO",,Siloam Springs,USA,72761,AR,1700 East Quarter Road,,,,,,,0,9/6/2018 15:28,0,,,FALSE,0,Ship-To,,,,,,,,,0,FALSE,,,,
0010V00002NIBdDQAX,TRUE,0010V00002NIBdDQAX,Portales,USA,,NM,500 Block of NM-88,12/4/2018 17:16,,0,0,,Dairy,12/4/2018 17:17,Jiminez Family Dairy,FALSE,,005d0000004pnQ7AAI,,,,,,,3000,30,,500,,,0.25,0.5,,,,,,,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,0,,,,,,,,,,,,,,,0,12/4/2018 17:17,0,,,FALSE,0,Prospect,,,,,,,,,0,FALSE,,,,
0010V00002DDkIrQAL,TRUE,0010V00002DDkIrQAL,Portales,USA,88130,NM,389 S Roosevelt Rd X,7/3/2017 19:05,,1,7,,Dairy,12/19/2018 10:47,Milk Time Dairy,FALSE,26,005d0000004pnQ7AAI,,,0010V00002LyoVPQAZ,2,,(575) 219-5821,3000,30,,500,,,0.25,0.5,,,,,005d0000003FCyNAAW,2.45,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,1,,,6,Portales,USA,88130,NM,"43241 S 70, N Avenue U",,,,,,,1,12/19/2018 10:47,1,,,FALSE,1,Ship-To,,,,,1.00507E+11,100507,100667,,1,TRUE,,,,
0010V00002GrJrLQAV,TRUE,0010V00002GrJrLQAV,Hereford,USA,79045,TX,1361 FM 1057,8/24/2017 21:41,,1,7,,Dairy,12/19/2018 10:47,Osterkamp Dairy East,FALSE,26,005d0000004pnQ7AAI,,,0010V00002DF2fYQAT,2,,(806) 316-8390,3000,30,,500,,,0.25,0.5,,,,,005d0000003FCyNAAW,2.45,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,1,,,5,Hereford,USA,79045,TX,1361 FM 1057,,,,,,,1,12/19/2018 10:47,1,,,FALSE,1,Ship-To,,,,,1.00503E+11,100503,100670,,1,TRUE,,,,
0010V00002IYbVjQAL,TRUE,0010V00002IYbVjQAL,Carroll,USA,51401,IA,2827 Ashwood Dr,9/26/2017 16:06,,1,7,,Beef,12/19/2018 10:47,James Pudenz-Home,FALSE,90,0050V000006LkI9QAK,,,001d000000ISiPJAA1,2,,(712) 830-2744,3000,30,,500,,,0.25,0.5,,,,,005d0000003DvRUAA0,5.5,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,1,,,12,Carroll,USA,51401,IA,12892 Hwy 71 N,,,,,,,1,12/19/2018 10:47,1,,,FALSE,1,Ship-To,,,,,1.00512E+11,100512,100674,,1,FALSE,,,,
0010V00002IaKHwQAN,TRUE,0010V00002IaKHwQAN,Miami,USA,79059,TX,920 Turkey Trak Rd,11/29/2017 14:19,,1,7,,Beef,12/19/2018 10:47,Adcock Family Ltd Partnership-Infinity Cattle Co,FALSE,135,005d0000000bw81AAA,,,0010V00002LyRlQQAV,2,,(806) 339-4503,3000,30,,500,,,0.25,0.5,,,,,005d0000004ZwZpAAK,6.41,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,1,,,13,Miami,USA,79059,TX,450 FM 283,,,,,,,1,12/19/2018 10:47,1,,,FALSE,1,Ship-To,,,,,50030100678,50030,100678,,1,FALSE,,,,
0010V00002IawzcQAB,TRUE,0010V00002IawzcQAB,Sanborn,USA,51248,IA,2996 Sorrel Ave,12/15/2017 18:35,,1,7,,Dairy,12/19/2018 15:46,Van Ess Legacy Dairy,FALSE,152,0050V000006LjgyQAC,,,0010V00002Ly0r1QAB,2,,,3000,30,,500,,,0.25,0.5,,,,,005d0000003DvSrAAK,8.26,,,TRUE,FALSE,012d0000000OFTVAA4,Midwest,0,,,1,,,17,Sanborn,USA,51248,IA,5523 260th St,,,,,,,1,12/19/2018 15:46,1,,,FALSE,1,Ship-To,,,,,1.00398E+11,100398,100682,,1,FALSE,,,,
0010V00002Iax51QAB,TRUE,0010V00002Iax51QAB,Linn,USA,66953,KS,1814 9th Rd,12/15/2017 19:47,,1,7,,Dairy,12/19/2018 10:47,Carter Creek Cattle LLC,FALSE,177,005d0000000bw89AAA,,,0010V00002LxuyOQAR,2,,(785) 770-2387,3000,30,,500,,,0.25,0.5,,,,,005d0000003DvRUAA0,9.37,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,1,,,21.5,Linn,USA,66953,KS,1856 3rd Rd,,,,,,,1,12/19/2018 10:47,1,,,FALSE,1,Ship-To,,,,,1.00515E+11,100515,100681,,1,FALSE,,,,
0010V00002JayIQQAZ,TRUE,0010V00002JayIQQAZ,Dalhart,USA,79022,TX,1923 Navajo Trail,7/25/2018 19:50,,1,7,,Dairy,12/19/2018 10:47,Sunrise Farms Hartley,FALSE,25,005d0000004pnQ7AAI,,,001d000000GxWytAAF,2,,(209) 678-1857,3000,30,,500,,,0.25,0.5,,,,,005d0000003FCyNAAW,2.41,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,1,,,5,Hartley,USA,79044,TX,10555 CR 44,,,,,,,1,12/19/2018 10:47,1,,,FALSE,1,Ship-To,,,,,1.00522E+11,100522,100692,,1,TRUE,,,,
0010V00002K2ajjQAB,TRUE,0010V00002K2ajjQAB,Amarillo,USA,79102,TX,3310 W Interstate 40,1/24/2018 21:48,,0,0,,Beef,10/25/2018 12:13,"Smith Cattle Company, LTD",FALSE,,005d0000002XDf7AAG,,,,,,,3000,30,,500,,,0.25,0.5,,,,,005d0000004ZwZpAAK,,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,0,,,,,,,,,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,100386,100386,,,0,FALSE,,,,
0010V00002K38C7QAJ,TRUE,0010V00002K38C7,Frontenac,USA,66763,KS,1601 W McKay St,2/7/2018 21:03,,0,0,,Pet Food,9/6/2018 15:27,Ainsworth Pet Nutrition,FALSE,,005d0000000bw8LAAQ,,,001d0000011SkUDAA0,,,,3000,30,,500,,,0.25,0.5,,,,,,,,,FALSE,FALSE,012d0000000OccgAAC,North America,0,,,0,,,,Frontenac,USA,66763,KS,1601 W McKay St,,,,,,,0,9/6/2018 15:27,0,,,FALSE,0,Ship-To,,,,,,,,,0,FALSE,,,,
